,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
2126,116134927,t,85788158410967264,864691135490498663,85788158410967251,864691135462597021,2396,[152940 125198  19743],[153060 125186  19742],[153018 125256  19738],"[565.785169782521, 155.53370021978435, 789.7200000000003]",L2/3,nan
2138,111380616,t,85508126610637256,864691136811789939,85508126610635774,864691135462597021,440,[150738 135920  20455],[150732 135882  20455],[150710 135916  20456],"[553.2727513867674, 197.49083064942172, 818.2000000000003]",L2/3,nan
2140,116145337,t,85507576720410782,864691136273012414,85507576720410813,864691135462597021,3900,[151052 132088  19247],[150952 132178  19247],[151020 132118  19246],"[555.8598951524068, 182.33062592996257, 769.8800000000001]",L2/3,nan
2155,124215921,t,86353101363374525,864691135585125756,86353101363378740,864691135462597021,3320,[156896 140094  20721],[157016 140108  20722],[156972 140104  20725],"[576.3558669092484, 216.27011758412183, 828.8400000000003]",L2/3,nan
2159,117280049,t,85998027693128331,864691136379138005,85998027693125063,864691135462597021,32148,[154392 116238  19930],[154470 116242  19925],[154344 116212  19924],"[574.6947304091141, 120.33628279405454, 797.2000000000003]",L2/3,untuned
2160,144951469,t,87971994594926287,864691135850444999,87971994594919272,864691135462597021,6912,[168594 143416  19099],[168630 143500  19097],[168612 143480  19100],"[621.8116837127264, 233.5857442470133, 763.9600000000002]",L2/3,nan
2177,150043458,t,88532745458028277,864691136601588177,88532745458037127,864691135462597021,2724,[172944 126968  18617],[172816 127044  18630],[172884 126992  18624],"[644.8796220863768, 169.56061259397055, 744.6800000000002]",L2/3,nan
2183,123854858,t,86206660225478828,864691135012543990,86206660225488334,864691135462597021,43736,[155820  97928  21169],[155766  97982  21174],[155822  97910  21175],"[586.7682811234525, 47.87281670838967, 846.7600000000002]",L1,nan
2193,139889924,t,87761025801195265,864691135508693769,87761025801181983,864691135462597021,18568,[167020 144186  18966],[167028 144144  18960],[167044 144179  18964],"[615.2712022058781, 236.1052913607967, 758.6400000000001]",L2/3,nan
2304,121940240,t,86353101430321190,864691135467660940,86353101430330417,864691135462597021,4408,[157194 140456  21057],[157174 140394  21060],[157180 140422  21056],"[577.4171294738751, 217.81649715231387, 842.2800000000002]",L2/3,nan
2324,92947829,t,84380852179724406,864691136132687697,84380852179712429,864691135462597021,2352,[142492 125838  19158],[142576 125828  19148],[142530 125860  19152],"[523.9290822584369, 154.44154584598908, 766.3200000000002]",L2/3,nan
2381,136085716,t,87408563605326900,864691136056670680,87408563605337873,864691135462597021,17460,[164574 139724  19221],[164580 139716  19231],[164631 139704  19232],"[607.0799889763086, 217.4724766022121, 768.8400000000001]",L2/3,nan
2386,103038927,t,84732970778803659,864691136051152371,84732970778819359,864691135462597021,3112,[145114 128196  19405],[145086 128132  19414],[145056 128147  19411],"[533.5551192864272, 164.75174366832775, 776.2000000000002]",L2/3,nan
2390,128934852,t,87055826799434148,864691136008850606,87055826799426328,864691135462597021,22464,[162198 133300  21089],[162110 133236  21076],[162128 133258  21083],"[599.8517085312884, 191.04592946097296, 843.5600000000003]",L2/3,nan
2400,111196997,t,85227338761508475,864691135699396898,85297638786186748,864691135462597021,8044,[148978 141070  19914],[149048 140974  19910],[149014 140998  19915],"[544.4641324115998, 217.39886500116816, 796.5600000000003]",L2/3,nan
2402,136087625,t,87619807276744926,864691135474970688,87619807276733461,864691135462597021,17628,[166332 140858  19207],[166250 140854  19198],[166286 140796  19202],"[613.6898916441864, 222.60409493575776, 768.2800000000001]",L2/3,nan
2410,124107450,t,86489372085977984,864691137019673454,86489372085974643,864691135462597021,3036,[157860 106810  20917],[157870 106912  20917],[157852 106884  20915],"[591.8007606315424, 83.97681280301418, 836.6800000000003]",L1,nan
2418,135829401,t,87687358656761076,864691135815629903,87687358656763953,864691135462597021,8108,[166494 119758  20354],[166468 119732  20361],[166466 119692  20359],"[621.6913704964522, 138.58173933811491, 814.1600000000002]",L2/3,nan
2449,100887513,t,84455206653785492,864691135937400885,84455275373275106,864691135462597021,4900,[143318 155782  19380],[143254 155880  19378],[143298 155844  19384],"[516.7813432975885, 274.0497245786642, 775.2000000000002]",L2/3,nan
2452,123577657,t,86421889291258114,864691135526267739,86421889291258970,864691135462597021,4264,[157694 128652  18754],[157652 128612  18756],[157618 128634  18752],"[583.524664419632, 170.95447977270936, 750.1600000000001]",L2/3,nan
2473,108074536,t,85299219199654611,864691135699273762,85299219199652778,864691135462597021,5136,[149340 152442  18593],[149394 152502  18592],[149376 152486  18596],"[541.9420819083311, 262.83997094346415, 743.7200000000001]",L2/3,nan
2480,125100429,t,86283007564552973,864691135491203167,86283007564547125,864691135462597021,2568,[156558 142170  21489],[156434 142112  21485],[156500 142110  21486],"[574.2852703896518, 224.4246837928808, 859.5600000000003]",L2/3,nan
2500,111481507,t,85087219681357186,864691135697375509,85087219681358077,864691135462597021,9916,[147986 145986  19429],[147970 145938  19429],[147968 145964  19432],"[538.7974013241818, 236.64220355722162, 777.1600000000001]",L2/3,nan
2518,137710338,t,87614996980395251,864691136011067043,87615065699894159,864691135462597021,2216,[166274 105118  19657],[166364 105210  19654],[166338 105196  19653],"[625.9185594574343, 80.16788076424436, 786.2800000000001]",L1,nan
2541,139263100,t,87477077058051068,864691136109238200,87477145777533197,864691135462597021,4308,[165286 126044  20441],[165334 126156  20444],[165272 126092  20448],"[614.6863137196257, 163.20892227797717, 817.6400000000002]",L2/3,nan
2582,112345998,t,85226514127520066,864691136208997308,85226514127521047,864691135462597021,2492,[148930 135102  19650],[149012 134976  19651],[148974 135024  19652],"[546.3534449204384, 193.60097126571455, 786.0000000000001]",L2/3,nan
2586,121924462,t,86353170150047018,864691135875992659,86353170150042045,864691135462597021,940,[157182 140750  21307],[157140 140742  21303],[157120 140736  21306],"[577.2668169748955, 218.98383864161787, 852.2800000000002]",L2/3,nan
2623,105865233,t,84663976356701935,864691136116145828,84663976356688991,864691135462597021,5088,[144704 138348  18612],[144754 138286  18601],[144746 138290  18606],"[528.3821395800599, 205.06228255033128, 744.4800000000001]",L2/3,nan
2638,118158987,t,85718408008063741,864691135496508868,85648039263896367,864691135462597021,4368,[152152 129970  18880],[152084 129946  18884],[152102 129958  18888],"[560.9815352765686, 174.27434971581894, 755.2000000000002]",L2/3,nan
2686,78032013,t,83185202339478252,864691135117831133,83185202339463788,864691135462597021,1020,[134088 130392  21679],[134122 130420  21665],[134103 130375  21672],"[488.85337227749335, 169.65840101822297, 867.1600000000002]",L2/3,nan
2696,131168896,t,86986213701515920,864691135945545764,86986213701515282,864691135462597021,11188,[161352 138550  19421],[161414 138574  19423],[161406 138608  19415],"[594.6503150752452, 211.6710830874416, 776.8400000000001]",L2/3,nan
2697,94452056,t,84377072608261833,864691136418642071,84377072608267714,864691135462597021,988,[142518  97592  18956],[142520  97572  18962],[142500  97578  18962],"[533.8798909456398, 41.89654827403702, 758.2400000000001]",L1,nan
2710,137979984,t,87337851531914759,864691136099775605,87337851531900170,864691135462597021,812,[164070 137334  21025],[164056 137332  21012],[164050 137356  21017],"[605.9048693656233, 207.77314931107574, 841.0000000000002]",L2/3,nan
2725,114140527,t,85715247045924722,864691135577202181,85785615790101212,864691135462597021,468,[152520 106618  19543],[152642 106622  19544],[152598 106584  19544],"[570.5889774907329, 81.35008860978974, 781.7200000000001]",L1,nan
2735,110418407,t,85436795592248752,864691136487169042,85436795592236175,864691135462597021,960,[150198 128918  18763],[150078 129040  18751],[150146 128970  18755],"[553.5620288817656, 169.4011531409332, 750.5200000000001]",L2/3,nan
2753,117280110,t,85998096412558988,864691135544666664,85998096412553143,864691135462597021,1512,[154314 116778  19905],[154404 116726  19894],[154326 116796  19902],"[574.1956612589745, 122.46087075019547, 796.2000000000003]",L2/3,nan
2767,116135428,t,85858320996708248,864691136014558801,85858320996724276,864691135462597021,4564,[153344 123906  19736],[153444 123910  19753],[153406 123916  19745],"[567.8454412931573, 150.52620970032638, 789.4400000000003]",L2/3,nan
2815,124953445,t,86142545020888495,864691135815622479,86142545020884475,864691135462597021,1004,[155520 144532  21749],[155438 144556  21741],[155508 144540  21747],"[569.3256225456951, 233.47486065656338, 869.9600000000003]",L2/3,tuned
2848,116318184,t,85930682538769656,864691135753561037,85930682538764571,864691135462597021,4752,[153750 138574  19375],[153740 138584  19368],[153717 138556  19373],"[564.3496597443677, 209.11648595298752, 775.0000000000001]",L2/3,nan
2858,96715676,t,84244169207819077,864691136023811129,84244169207814681,864691135462597021,1928,[141498 156232  19855],[141438 156190  19855],[141472 156172  19856],"[509.3721655585348, 275.20838122802644, 794.2000000000003]",L2/3,nan
2948,124178009,t,86283076350619189,864691136116189604,86283007631134155,864691135462597021,3412,[156216 142536  21558],[156230 142534  21569],[156228 142528  21566],"[572.7948800352798, 225.76388377480845, 862.3200000000003]",L2/3,nan
3017,123806457,t,86634163889258201,864691135490941927,86634163889262974,864691135462597021,1996,[158874 136928  19892],[158976 136936  19897],[158918 136912  19892],"[585.3414996867067, 204.34388416410744, 795.6800000000003]",L2/3,nan
3038,110861813,t,85297226401797274,864691136236739855,85297226401788478,864691135462597021,1180,[149500 137728  18981],[149488 137696  18972],[149482 137700  18974],"[547.7092849102661, 204.2637154679348, 759.2400000000001]",L2/3,untuned
3052,108575265,t,84944626833928980,864691135510591440,85014995578099539,864691135462597021,2204,[146960 131982  19642],[147040 132028  19635],[147012 132020  19640],"[539.5911343689661, 180.4816741806779, 785.6800000000002]",L2/3,nan
3059,123740429,t,86281220589160529,864691135684442807,86281220589169024,864691135462597021,1744,[156466 129124  18968],[156472 129222  18971],[156488 129200  18969],"[578.4668060202978, 172.4071863543301, 758.7200000000001]",L2/3,nan
3064,112346000,t,85226926444392168,864691135474596416,85226926444374900,864691135462597021,2620,[148984 138072  19648],[148992 138058  19644],[148974 138050  19648],"[545.5332127513839, 205.45458991947788, 785.9200000000002]",L2/3,nan
3069,108229419,t,85226651700976632,864691136208997564,85226651700976495,864691135462597021,24264,[148566 136298  20964],[148684 136186  20965],[148640 136252  20957],"[544.4860323667119, 198.2398679399448, 838.5600000000003]",L2/3,nan
3103,118317146,t,85719232708813879,864691136039411966,85719232708800617,864691135462597021,10948,[152400 136132  19310],[152398 136202  19304],[152434 136178  19308],"[559.8215456698314, 198.9150151311899, 772.4000000000001]",L2/3,nan
3124,160737487,t,89238769563449056,864691135583706488,89238769563465310,864691135462597021,4300,[178054 144500  20279],[177924 144474  20291],[177980 144508  20287],"[659.1297837879642, 241.20321776351048, 811.1600000000002]",L2/3,nan
