id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
453461,864691135502976693,269040,110880,16819,5,7,2057
454729,864691135585510012,262864,113600,26657,9,4,7980
454755,864691136005248458,270736,121680,26752,7,4,6104
453466,864691135570701037,270016,125200,16511,9,6,5440
455028,864691135511372496,263360,131600,15920,6,7,4222
453473,864691136297158171,271680,120032,16674,7,3,2546
453537,864691135610581255,266128,113312,17864,5,7,1538
453578,864691135135815193,275904,121392,17764,9,6,1575
453578,864691135135815193,275904,121392,17764,7,5,1628
453584,864691134965579807,276256,116752,17955,9,4,4378
453539,864691136522749585,267184,111120,17723,5,7,2244
453492,864691135946525732,275392,123504,17043,9,6,5286
453547,864691136052069363,269360,114656,17515,9,4,4411
453485,864691136040092926,274304,116064,16772,7,5,1622
455033,864691135416830650,264112,140880,16016,5,6,5342
453625,864691136119418648,264880,126960,18630,9,6,4339
453620,864691135586052476,264496,120464,18543,7,5,1682
453620,864691135586052476,264496,120464,18543,9,6,1609
455046,864691136451995647,266816,135392,15761,6,4,4032
453468,864691134885567738,270848,119936,17074,7,5,2100
453645,864691136444768387,270448,122144,18747,9,6,2521
453645,864691136444768387,270448,122144,18747,7,5,2264
453586,864691134885546234,277120,112720,17837,5,6,2568
453586,864691134885546234,277120,112720,17837,9,4,1597
455081,864691136522570641,272544,142864,15823,5,6,4361
453659,864691135610292487,272016,114272,18446,5,6,2666
453692,864691135719206193,262144,119696,18852,9,4,7286
453518,864691135270628005,262224,121744,17910,9,6,1607
453518,864691135270628005,262224,121744,17910,7,5,2253
453678,864691136362556642,275328,117184,18336,9,4,7228
453631,864691135463506077,267776,118832,18001,9,4,7256
453642,864691136194253526,269840,122656,18405,9,6,2135
453622,864691136601960657,264560,112288,18659,5,7,2030
453648,864691135463507613,270608,119776,18097,7,5,1650
455014,864691136040115966,277728,141120,15552,5,6,5150
453561,864691136024646969,272848,118992,17612,7,5,2087
453475,864691135270400677,271904,124656,16775,9,6,4305
453534,864691135565364247,265776,118944,17497,9,4,7253
453534,864691135565364247,265776,118944,17497,7,5,1649
453542,864691135719280689,268400,119152,17849,7,5,1652
453628,864691137054248822,266816,115632,18214,5,6,1588
453568,864691135696818330,274240,118896,17388,7,5,2272
453634,864691135915690342,268720,124176,18486,7,4,5061
453634,864691135915690342,268720,124176,18486,7,3,1650
453571,864691136091936692,274912,124480,17436,9,6,5110
455061,864691135889395593,269520,131344,16085,6,7,3377
453652,864691136388972663,271696,116800,18306,9,4,4969
453535,864691135699933474,266048,124992,17391,9,6,5183
453684,864691135476758184,277008,124880,18760,7,3,2460
455045,864691135545377064,266624,131840,15740,6,7,3376
453538,864691136273752510,266400,115360,17242,9,4,5209
455062,864691136595307938,269536,138800,16419,6,2,4228
453641,864691135475591232,269440,125664,18039,9,6,4337
453685,864691135479160518,278048,121136,17973,9,6,1541
455070,864691135059469211,270496,138064,16118,6,2,4229
453619,864691135590812171,264240,117472,18432,9,4,5041
453624,864691135270505893,265216,113840,18414,5,6,1589
453530,864691136312808253,264848,123440,17401,7,3,2303
453545,864691135065906500,268816,115360,17316,9,4,5175
455042,864691135163232301,266128,127872,16118,7,5,4219
455042,864691135163232301,266128,127872,16118,4,7,2793
453572,864691135947520353,275088,120944,17355,9,6,2537
455149,864691135856719150,266160,143232,17156,5,7,4331
455348,864691136011806627,264432,128304,18471,9,6,4340
453740,864691135969669221,270528,126320,19068,9,6,5268
453729,864691135954761736,269264,115392,18981,9,4,4412
455246,864691135684283122,265184,129760,17552,7,5,4732
455268,864691135279269025,268176,140544,17257,6,2,5051
455307,864691136391278975,274400,137600,17954,6,6,3730
455184,864691136662991070,271552,132352,16599,6,7,3378
455184,864691136662991070,271552,132352,16599,6,6,3726
453724,864691135491587047,267840,112624,19176,5,7,1540
455265,864691135013509622,267584,142800,17300,5,7,4332
453757,864691136419547543,272768,122272,19086,9,6,2613
455283,864691136195202380,270832,134080,17288,6,7,3380
455283,864691136195202380,270832,134080,17288,6,6,3728
455321,864691135323953308,277568,142256,17822,6,2,4892
455090,864691135368089849,273552,135840,16419,6,4,4035
455193,864691136144601396,272752,141216,17225,5,7,5199
455282,864691135304485031,270720,128496,17283,4,7,3488
455132,864691134885983482,263152,138032,16502,6,4,4062
455151,864691135842107363,266800,128304,16636,4,7,2795
455095,864691135639292475,274560,129456,16039,4,7,2766
455318,864691135492351839,276432,133264,17849,6,7,4230
455216,864691136117360036,276176,133600,16610,6,6,4496
455294,864691135539135090,272400,136240,17708,6,6,4635
455303,864691135726232639,273664,141760,17717,6,2,4967
453815,864691135447373652,263984,123360,19618,9,6,2301
455196,864691135698193941,273936,129792,17088,4,7,3752
453720,864691135859687528,266464,121008,18876,7,5,2256
453720,864691135859687528,266464,121008,18876,9,6,1610
453703,864691136952733407,263600,115024,18984,5,6,2429
453827,864691136021392632,267104,126160,19903,7,4,5103
455240,864691135655197378,264160,142112,17398,6,2,4261
455094,864691135884712048,274432,128464,16360,4,7,3638
455155,864691135941921908,267568,134304,16670,6,6,4523
455320,864691135502824885,277008,132352,17324,6,7,3351
455139,864691136903889586,264480,141104,16458,5,7,5411
455296,864691135404535278,272560,133104,17565,6,7,4096
453769,864691136176160262,273808,127056,19368,7,4,5064
455260,864691135135189529,266608,132832,17286,6,7,4281
455201,864691135100755232,274976,139008,17060,6,2,4979
453761,864691136090047031,273152,114880,19185,5,6,2491
453761,864691136090047031,273152,114880,19185,9,4,5203
455156,864691136391207551,267536,136912,16621,6,4,4981
455145,864691136011882147,265808,135152,16952,6,6,4592
455192,864691136334710195,273120,137920,17090,6,4,4036
455347,864691135918622128,263840,136416,18097,6,6,3753
453792,864691136483893804,262544,120496,20080,9,4,7997
453792,864691136483893804,262544,120496,20080,7,5,1684
455182,864691135156127076,271104,136896,16547,6,4,4033
455083,864691134965342239,273184,139632,16384,6,2,4227
455312,864691135866970390,274560,132976,17994,6,7,3381
455130,864691135616717673,262032,129760,16689,7,5,5042
455130,864691135616717673,262032,129760,16689,8,5,5465
455140,864691135584748408,264496,132400,16595,6,7,3411
453705,864691136389206032,263648,119232,19076,9,4,4446
455277,864691135355920335,269552,127344,17364,9,6,4990
455293,864691135575743262,272112,136192,17399,6,6,3729
455206,864691135693423039,275376,132656,16913,6,6,4263
455206,864691135693423039,275376,132656,16913,6,7,3929
453793,864691135135506201,262128,124304,20284,9,6,1644
453793,864691135135506201,262128,124304,20284,7,3,2461
455153,864691135645396207,267056,140688,16585,6,2,5092
455153,864691135645396207,267056,140688,16585,5,7,4330
455137,864691135213538944,264096,139600,16505,6,2,4259
453885,864691135800631650,278208,124512,20157,7,3,2693
453996,864691136116972452,278352,121392,20453,9,6,1580
453845,864691135876883283,271936,119232,19861,9,4,7262
453946,864691136926397770,267040,111440,20662,5,7,1569
453857,864691135762574646,274496,127232,19791,8,5,2646
453883,864691136907705454,278032,118976,19646,9,4,8156
453883,864691136907705454,278032,118976,19646,9,6,1578
453991,864691136137457277,276544,122832,20833,7,4,5068
455372,864691135693713087,272576,129344,18386,8,5,2538
455486,864691136135314315,266016,142144,18861,6,4,4068
454009,864691135345177759,263392,120688,21517,7,5,2258
455489,864691135576173598,265520,140320,19520,6,4,4851
453879,864691135915877734,277664,113920,19703,5,6,2090
454008,864691135575673374,262944,115008,21465,9,4,4454
455349,864691136267356916,264528,130144,18021,8,5,1730
455349,864691136267356916,264528,130144,18021,7,5,4224
454073,864691135995244680,273856,120368,21213,9,6,1617
453875,864691136297126427,276416,112656,20302,9,4,2644
455397,864691136617998299,274976,127456,18360,7,5,4223
453855,864691135865482460,274704,113712,20052,9,4,1621
455379,864691136329766122,274320,129936,18431,7,5,4632
455358,864691136662207198,268816,142256,18105,6,2,4962
453939,864691135616884841,265632,111280,20474,5,7,1571
455350,864691135866603141,264896,129280,18367,8,5,2660
455361,864691136021135352,269728,142640,18581,6,2,5070
454059,864691135195288362,270656,115776,21439,9,4,8355
453842,864691135874471310,271792,110848,20190,5,7,2590
453890,864691135995495850,262176,111424,20722,7,4,1867
453853,864691136117084324,274416,119392,20150,9,6,2607
453726,864691136297418523,268464,115888,19188,9,4,5052
453934,864691136009542318,264560,126704,20822,7,4,5108
453975,864691135586166652,272752,124416,20609,7,3,1653
453975,864691135586166652,272752,124416,20609,9,6,1614
453990,864691135697055898,276384,121712,20584,9,6,2589
453952,864691135273148945,268208,123408,20574,9,6,1613
455381,864691135292722870,274432,141168,18106,6,2,4232
454002,864691135476640168,262448,112560,21769,9,4,2467
454002,864691135476640168,262448,112560,21769,9,4,5363
453829,864691135156440676,267776,117168,19569,9,4,5135
453988,864691136389149303,275984,119104,20825,9,6,1581
454057,864691135841803747,270032,120080,21185,9,4,7917
454084,864691135954731784,275936,124912,21362,7,4,6233
455485,864691135123162407,265936,137712,19197,6,7,3417
455485,864691135123162407,265936,137712,19197,6,6,3758
455495,864691135968897381,269120,134096,19512,4,7,2830
454239,864691136195107660,271504,116160,23354,7,5,1696
455568,864691135645470959,264096,132272,20109,8,5,4686
455568,864691135645470959,264096,132272,20109,4,7,3692
454104,864691136137355389,263696,112000,21964,9,4,5336
454253,864691136362412258,273888,111808,23067,9,4,5019
455643,864691136912527089,278304,129568,19945,8,5,1709
455643,864691136912527089,278304,129568,19945,8,5,4631
455545,864691135658883458,275184,131520,19433,8,5,5212
455545,864691135658883458,275184,131520,19433,4,7,2802
455547,864691134885594362,275248,134400,19328,6,7,3382
455500,864691135270418085,270656,132496,19462,4,7,3639
455500,864691135270418085,270656,132496,19462,8,5,5351
455500,864691135270418085,270656,132496,19462,7,5,4594
455612,864691135638991931,271088,143152,19729,6,2,4267
455619,864691136266440948,273056,131664,19755,8,5,5528
455585,864691135404638446,266160,135888,19969,6,7,4422
455661,864691135737742980,264336,134368,20859,6,7,3457
455600,864691136488028434,269584,141232,19900,6,4,4070
455543,864691136085059180,274048,134000,19079,8,5,4629
455492,864691135565571351,267568,140736,19151,6,4,4067
455492,864691135565571351,267568,140736,19151,6,6,3759
455578,864691135738278513,265376,138752,19745,6,4,4069
454255,864691135919409328,273920,127120,22732,8,5,1738
454255,864691135919409328,273920,127120,22732,8,5,4664
455637,864691135065352772,275504,132528,19735,8,5,4632
454233,864691136119189528,269568,114368,22987,7,5,1693
455546,864691135940259073,274944,139616,19447,6,4,4041
454120,864691136023740729,265264,119376,22352,7,3,1673
454129,864691136965775054,267280,122256,22163,7,3,2682
454229,864691135942158452,269200,125632,22707,7,5,4267
454121,864691135416703674,265408,116976,22110,7,5,1690
454121,864691135416703674,265408,116976,22110,9,4,8098
454155,864691135416700858,273904,125008,22235,7,5,4679
454134,864691135777012141,267200,117008,22610,7,5,1691
454134,864691135777012141,267200,117008,22610,9,4,7294
455671,864691135969705829,265872,130368,21060,4,7,2834
455567,864691135208602745,262576,139824,19572,6,6,4609
455567,864691135208602745,262576,139824,19572,6,4,4611
454103,864691135342138053,263456,116464,21868,7,5,2270
454103,864691135342138053,263456,116464,21868,9,4,7905
454108,864691135926724878,263952,116592,22298,7,5,2102
258398,864691136040443134,178352,136704,22172,4,7,3150
454122,864691136329390058,265936,125792,21900,8,5,2742
455524,864691135338663910,272272,140144,19002,6,4,4040
455654,864691136194754792,262288,136352,20354,6,7,4455
454119,864691135715697178,265104,121456,22212,7,3,2437
455631,864691135947525985,274608,130112,20247,4,7,2804
455631,864691135947525985,274608,130112,20247,8,5,4634
455663,864691136423532591,264672,139264,20730,6,4,5013
454183,864691136287407811,278224,113136,22434,9,4,4419
454230,864691135447525716,269184,119120,23003,7,3,2671
454204,864691136105787097,263504,122288,22983,9,6,5303
455557,864691135800276834,277456,141584,18929,6,4,4042
454139,864691135293831692,270320,123120,22355,9,6,4348
455655,864691136451694079,262608,129920,20332,8,5,2428
455655,864691136451694079,262608,129920,20332,4,7,3462
455624,864691135367992057,274064,129568,19646,7,5,4783
455639,864691135594407723,277072,136640,19642,6,6,3733
455639,864691135594407723,277072,136640,19642,6,7,3385
455496,864691136437334942,269776,128448,18791,9,6,4341
455496,864691136437334942,269776,128448,18791,8,5,1733
452329,864691135700505634,269248,98832,18382,4,7,662
452302,864691136389000823,278400,106464,17852,6,4,1270
452208,864691135693709503,273376,109792,16823,5,7,2165
452234,864691135464267077,278304,101024,17161,6,4,1267
452234,864691135464267077,278304,101024,17161,6,7,911
454396,864691136990302357,276128,123328,23838,8,5,1739
454367,864691135781665616,273600,126144,23466,4,7,2838
452326,864691135575959838,268400,108288,18388,6,2,2158
452172,864691135133164448,263024,108640,16511,6,2,1429
452276,864691135475529536,271504,106224,17430,6,4,1297
452391,864691136267171828,269072,110768,18827,6,2,2027
454361,864691135082723063,272752,124480,23705,8,5,1740
452216,864691135937175556,276608,104224,16852,6,4,2171
452210,864691135118643421,274912,104688,17086,6,4,1268
452317,864691135338901478,265360,108544,18728,7,4,2439
452317,864691135338901478,265360,108544,18728,6,2,2118
454275,864691135942090612,276992,125712,22799,4,7,3778
452292,864691135446612564,276640,105632,17633,6,4,1266
454351,864691135013184502,269424,121008,23922,7,4,5117
452379,864691135386341973,264064,106496,19221,6,4,1327
452386,864691135497617171,267984,106016,19316,6,2,1437
452396,864691135865512069,270272,105728,19062,6,4,1927
454429,864691136041523030,262384,122416,24312,7,4,5155
454429,864691136041523030,262384,122416,24312,9,6,5442
452174,864691135213625728,263648,109328,16964,6,2,2497
454346,864691135915908198,268208,116720,23592,5,3,1735
452191,864691135919336112,268304,98896,17160,4,7,966
452282,864691134965272095,273520,105056,17706,6,4,1851
454216,864691135725150891,267200,122608,23282,9,6,4381
454216,864691135725150891,267200,122608,23282,7,4,5118
452241,864691134918323466,262064,97216,17712,4,7,1005
452489,864691135785722052,277280,110320,19781,5,7,2083
452454,864691136123687462,265184,109968,20022,6,4,1329
452573,864691135687382752,269728,110208,21473,9,4,2728
452271,864691135954929672,270864,98160,17583,4,7,1038
452515,864691135464270149,270672,106288,20666,6,4,2248
452508,864691135065981252,268016,105840,20660,6,4,2275
452429,864691135118535901,275648,108064,19313,6,2,2405
452632,864691136267133172,262816,110176,22590,9,4,5479
452707,864691135356006095,263952,109680,23108,9,4,5093
452707,864691135356006095,263952,109680,23108,5,6,1619
452503,864691135342056389,266400,108912,20315,7,4,2799
452557,864691135754686925,264112,108576,21698,5,7,2604
452630,864691135462280861,262496,107120,22602,5,7,1576
452556,864691137020266350,263616,101632,21134,6,6,1179
452516,864691135989360128,270560,108256,20846,7,4,1822
452430,864691136238226492,276144,104624,19229,6,4,1300
452563,864691135571868141,265264,103936,21657,6,2,2016
452563,864691135571868141,265264,103936,21657,7,4,1870
452497,864691135976467523,265696,99664,20554,6,7,956
452418,864691134964978719,273248,110800,19152,7,4,1817
