id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
5804,223213,aibs_neuronal,23P,864691136371690376,150976,123248,25530
5805,366196,aibs_neuronal,4P,864691136602223313,227104,161632,24490
5806,471028,aibs_nonneuronal,oligo,864691137053662582,262576,246848,25767
5807,486949,aibs_nonneuronal,microglia,864691135382968299,282672,122656,19905
5808,554903,aibs_neuronal,23P,864691136329903338,321296,131840,20792
5809,486110,aibs_neuronal,23P,864691136051781619,289824,107392,26322
5810,201050,aibs_neuronal,NGC,864691135698084885,141344,215744,19430
5811,561246,aibs_neuronal,5P-IT,864691135013678742,314432,188416,26535
5812,370577,aibs_neuronal,5P-IT,864691135512630980,213664,199376,26311
5813,516985,aibs_neuronal,23P,864691135568795372,304048,98944,20428
5814,399361,aibs_neuronal,5P-IT,864691136578428180,232608,178640,23270
5815,370135,aibs_neuronal,5P-IT,864691135618479503,216448,206784,22851
5816,488442,aibs_neuronal,4P,864691137053660790,285776,140240,17643
5817,588872,aibs_neuronal,5P-IT,864691136144622388,337600,187344,19539
5818,197449,aibs_neuronal,NGC,864691136521907601,146848,182240,22991
5819,653756,aibs_neuronal,4P,864691135939321345,366976,141904,24737
5820,615954,aibs_neuronal,5P-IT,864691137054691446,352768,172352,17382
5821,621945,aibs_neuronal,6P-IT,864691136673003399,359328,216992,21829
5822,307610,aibs_neuronal,6P-IT,864691135927126484,193744,228480,26538
5823,531411,aibs_neuronal,5P-IT,864691135736980116,310128,199040,25426
5824,404193,aibs_nonneuronal,astrocyte,864691135567765740,233056,220704,24594
5825,463656,aibs_neuronal,6P-IT,864691135383830763,275360,205712,18793
5826,593541,aibs_neuronal,6P-IT,864691136483704364,337904,221376,26226
5827,190102,aibs_neuronal,23P,864691135701176699,136320,135584,18417
5828,233194,aibs_neuronal,5P-IT,864691135355897551,154160,204960,26109
5829,430250,aibs_neuronal,5P-IT,864691135772069707,249344,181936,19755
5830,393509,aibs_nonneuronal,astrocyte,864691135393983221,237712,131440,27465
5831,561102,aibs_neuronal,MC,864691135736328340,313888,180928,25189
5832,196324,aibs_neuronal,MC,864691135462694462,141648,190656,16595
5833,231058,aibs_neuronal,5P-IT,864691135270569125,156736,179264,25816
5834,486162,aibs_neuronal,23P,864691135816487759,287632,101760,26937
5835,192646,aibs_neuronal,4P,864691135013784982,144384,155408,20808
5836,168756,aibs_neuronal,6P-IT,864691136057095896,121168,236240,17171
5837,459578,aibs_neuronal,4P,864691135740999787,274400,164944,21029
5838,429330,aibs_nonneuronal,microglia,864691135428509744,248560,163664,27455
5839,323607,aibs_nonneuronal,astrocyte,864691135385213781,211072,88480,26739
5840,270698,aibs_neuronal,6P-IT,864691136444718979,170064,237504,16544
5841,190176,aibs_neuronal,23P,864691135560492001,147184,138272,18258
5842,498250,aibs_neuronal,6P-IT,864691135446384274,290352,225408,15358
5843,123638,aibs_nonneuronal,oligo,864691135345245855,103568,196784,19811
5844,426943,aibs_nonneuronal,OPC,864691135611609411,260928,156480,26797
5845,294807,aibs_nonneuronal,astrocyte,864691135615772265,182096,129280,22849
5846,189920,aibs_neuronal,23P,864691136388640119,145232,128208,17011
5847,660655,aibs_neuronal,5P-IT,864691135454829674,366864,162624,17643
5848,432521,aibs_neuronal,5P-ET,864691136812491123,260320,200352,21785
5849,560655,aibs_nonneuronal,astrocyte,864691134988440954,314704,188320,20423
5850,521609,aibs_neuronal,4P,864691135441590600,296704,150384,18450
5851,372863,aibs_neuronal,MC,864691135383719915,223936,232512,15351
5852,399538,aibs_neuronal,5P-IT,864691135572273701,230752,184192,24827
5853,308963,aibs_neuronal,MC,864691136032681403,186912,250048,21777
5854,566494,aibs_neuronal,6P-IT,864691136287312323,313312,232224,24898
5855,162906,aibs_nonneuronal,astrocyte,864691135396405025,119120,184848,25858
5856,614830,aibs_neuronal,4P,864691136451997439,350960,145840,23460
5857,291987,aibs_neuronal,23P,864691136040150782,185776,117264,16295
5858,269455,aibs_nonneuronal,oligo,864691135780795216,166656,222464,21880
5859,232286,aibs_nonneuronal,astrocyte,864691136090923956,153744,193824,19506
5860,365669,aibs_neuronal,4P,864691135927185876,226976,165536,20829
5861,264474,aibs_neuronal,5P-IT,864691135726328127,177040,180112,19035
5862,199368,aibs_neuronal,BPC,864691135740194155,140160,207184,22100
5863,527945,aibs_neuronal,5P-IT,864691135348285655,298448,185136,27055
5864,428871,aibs_neuronal,4P,864691135571479589,251648,162704,24333
5865,330508,aibs_neuronal,4P,864691135946378788,201536,149072,21985
5866,555683,aibs_neuronal,4P,864691135182803202,314160,147376,15587
5867,552338,aibs_neuronal,BC,864691135654067394,312288,108064,26430
5868,512220,aibs_nonneuronal,OPC,864691135975872835,303456,90672,17193
5869,590672,aibs_neuronal,BC,864691136951600351,335712,193200,20853
5870,83928,aibs_nonneuronal,astrocyte,864691135446624596,91328,240304,17430
5871,266971,aibs_neuronal,5P-IT,864691135781902160,164192,195328,20724
5872,491294,aibs_neuronal,4P,864691135954793224,279376,155792,22687
5873,426152,aibs_nonneuronal,astrocyte,864691135501662786,259824,144624,21824
5874,560982,aibs_neuronal,BC,864691136617482971,317856,179664,23797
5875,358837,aibs_neuronal,23P,864691135937950212,228192,126112,16716
5876,536371,aibs_neuronal,6P-CT,864691135374468169,297504,249792,21370
5877,555166,aibs_neuronal,4P,864691137197811777,319856,139376,22803
5878,161285,aibs_neuronal,5P-IT,864691136116789156,126496,181712,16634
5879,262909,aibs_neuronal,BPC,864691135659000450,172752,163920,22153
5880,518033,aibs_neuronal,MC,864691135937363253,304768,111664,17868
5881,233523,aibs_neuronal,6P-IT,864691135851392455,157744,219664,15205
5882,395419,aibs_neuronal,4P,864691136144614196,241232,143856,26227
5883,497586,aibs_neuronal,5P-IT,864691135341481925,289648,195632,24913
5884,675975,aibs_neuronal,BC,864691135988412874,361552,240544,24431
5885,293599,aibs_neuronal,23P,864691134885518074,187200,133520,15090
5886,203287,aibs_neuronal,6P-IT,864691135446554002,145616,235264,21126
5887,356993,aibs_neuronal,BPC,864691136662477022,222656,91264,24897
5888,269733,aibs_neuronal,5P-NP,864691136362746082,179808,216672,23361
5889,531280,aibs_neuronal,5P-IT,864691135212693376,298496,194560,24406
5890,499593,aibs_neuronal,6P-IT,864691136032670395,280720,219152,24794
5891,565288,aibs_nonneuronal,astrocyte,864691135974459759,322432,229056,15507
5892,553728,aibs_neuronal,23P,864691135975340399,320112,125856,23606
5893,339790,aibs_neuronal,6P-IT,864691135509737993,196928,219936,21190
5894,168659,aibs_nonneuronal,OPC,864691135468757586,128288,236112,15829
5895,453385,aibs_neuronal,23P,864691135502819253,273232,114208,16360
5896,256297,aibs_neuronal,BPC,864691135361108807,170704,124480,19827
5897,612289,aibs_nonneuronal,OPC,864691135209034617,351744,136544,19487
5898,306984,aibs_neuronal,6P-IT,864691136066153880,187392,235648,21906
5899,294653,aibs_neuronal,23P,864691135856895534,182880,141152,22440
5900,457171,aibs_neuronal,4P,864691135059266459,266528,155408,18200
5901,519110,aibs_neuronal,23P,864691136090020151,309008,121360,25530
5902,197432,aibs_nonneuronal,astrocyte,864691135440503368,142768,190864,22753
5903,257460,aibs_neuronal,23P,864691136176151046,164768,128688,16174
5904,327550,aibs_neuronal,23P,864691135816361295,197136,139200,17379
5905,109345,aibs_neuronal,23P,864691136008470188,106736,136784,17756
5906,159685,aibs_neuronal,4P,864691135726653759,127504,161264,22155
5907,364836,aibs_neuronal,4P,864691135683229682,226016,166032,17130
5908,392586,aibs_neuronal,23P,864691136488015378,236320,135408,20167
5909,228297,aibs_neuronal,4P,864691135501851741,148176,174592,22132
5910,363369,aibs_nonneuronal,astrocyte,864691135777249981,221008,146624,20795
5911,499377,aibs_neuronal,6P-IT,864691136057305048,278496,220192,22776
5912,401989,aibs_neuronal,BC,864691135837759123,239200,201040,24639
5913,617182,aibs_neuronal,5P-ET,864691135816514127,352864,165776,26503
5914,119845,aibs_neuronal,5P-IT,864691136698771566,102272,181776,18619
5915,486611,aibs_neuronal,23P,864691136361506274,286160,121760,17649
5916,520304,aibs_neuronal,4P,864691135100922656,310160,140416,21149
5917,171021,aibs_neuronal,6P-IT,864691136084076908,128704,254448,16032
5918,197591,aibs_neuronal,5P-IT,864691136004975562,140912,189968,24389
5919,454624,aibs_neuronal,23P,864691135491616351,272672,121360,25205
5920,153897,aibs_neuronal,23P,864691136209904828,130464,114880,24426
5921,295677,aibs_neuronal,4P,864691135926810324,182608,155648,16980
5922,327850,aibs_neuronal,23P,864691135874364046,204608,128720,18352
5923,176654,aibs_nonneuronal,oligo,864691135571270693,118912,279968,16578
5924,284352,aibs_nonneuronal,astrocyte,864691136194662120,190592,90656,15778
5925,391662,aibs_neuronal,23P,864691135256958895,244176,113072,26959
5926,430490,aibs_neuronal,5P-IT,864691135469093970,251424,186800,20409
5927,158148,aibs_neuronal,4P,864691135716054554,118752,155264,26615
5928,117368,aibs_neuronal,4P,864691135571272997,112400,175824,23900
5929,406327,aibs_neuronal,6P-IT,864691135654409412,243984,237040,24789
5930,711867,aibs_neuronal,4P,864691136723585277,378144,200576,24485
5931,326505,aibs_neuronal,23P,864691136379808725,197504,114720,23416
5932,267102,aibs_neuronal,5P-IT,864691135544949800,179680,201408,20426
5933,525287,aibs_neuronal,5P-ET,864691135463700798,306208,176080,22437
5934,291497,aibs_neuronal,23P,864691135082615799,195264,105664,23939
5935,344448,aibs_neuronal,6P-CT,864691135582191213,201280,257792,23620
5936,463205,aibs_nonneuronal,astrocyte,864691135937158148,275984,209072,15943
5937,759683,aibs_nonneuronal,pericyte,864691136100907098,399168,177504,23819
5938,259083,aibs_neuronal,23P,864691135476941480,174560,130032,25333
5939,678628,aibs_neuronal,6P-IT,864691135478995910,364624,247312,22168
5940,500907,aibs_nonneuronal,oligo,864691135847926878,284000,231376,20676
5941,391911,aibs_nonneuronal,astrocyte,864691136811780211,231408,139712,16401
5942,434076,aibs_neuronal,6P-IT,864691135759184462,261568,223120,19393
5943,622383,aibs_neuronal,6P-IT,864691136487866898,348672,224400,25157
5944,616624,aibs_neuronal,5P-IT,864691135082740727,346576,161840,23728
5945,156906,aibs_neuronal,23P,864691135858936424,122704,152256,18381
5946,716978,aibs_neuronal,6P-CT,864691135873634190,380080,214784,23058
5947,290904,aibs_nonneuronal,astrocyte,864691135501541186,187856,107088,18400
5948,502833,aibs_neuronal,6P-CT,864691135874441870,280560,249696,20523
5949,347147,aibs_neuronal,6P-IT,864691135468919378,212272,258448,24360
5950,584394,aibs_nonneuronal,astrocyte,864691135385309269,340528,130560,24918
5951,265951,aibs_nonneuronal,astrocyte,864691136309626458,173968,207968,15548
5952,71143,aibs_neuronal,4P,864691135334527209,90528,155488,21480
5953,452139,aibs_neuronal,23P,864691135585922940,273040,103856,15783
5954,224234,aibs_neuronal,23P,864691135807937053,152832,143216,20686
5955,616537,aibs_nonneuronal,microglia,864691135394025717,359072,169472,22160
5956,516514,aibs_neuronal,23P,864691135585145724,299264,97872,16072
5957,197253,aibs_neuronal,4P,864691135926301396,144960,179376,21374
5958,226040,aibs_neuronal,4P,864691135495507344,147744,159520,20304
5959,398866,aibs_nonneuronal,OPC,864691136008458924,230464,185392,19547
5960,391629,aibs_nonneuronal,microglia,864691135777020512,235312,115232,27126
5961,132044,aibs_neuronal,5P-NP,864691135467833424,98752,247968,16043
5962,399674,aibs_nonneuronal,astrocyte,864691136105445081,240160,187968,25260
5963,392757,aibs_neuronal,23P,864691137197964097,243584,129600,20353
5964,491719,aibs_neuronal,4P,864691136227770705,278784,151296,26440
5965,406018,aibs_neuronal,6P-CT,864691135113913241,244304,233232,22235
5966,488795,aibs_neuronal,4P,864691135114154137,292928,138720,20160
5967,360679,aibs_neuronal,23P,864691135759136078,214560,129264,17150
5968,487087,aibs_neuronal,23P,864691136907795054,291504,124528,20753
5969,260468,aibs_neuronal,BPC,864691137197329985,178176,152192,20167
5970,172282,aibs_nonneuronal,astrocyte,864691135474703168,122368,254656,22582
5971,232707,aibs_neuronal,5P-IT,864691135571805165,162448,197344,21593
5972,123514,aibs_neuronal,5P-IT,864691136698836078,104976,200784,19129
5973,237615,aibs_neuronal,BC,864691135986898691,155088,249168,15949
5974,463126,aibs_neuronal,5P-IT,864691135616793449,263024,195552,15718
5975,768764,aibs_neuronal,6P-IT,864691135615795561,398736,245824,25180
5976,376680,aibs_neuronal,6P-IT,864691136195102540,224016,252672,24851
5977,518621,aibs_neuronal,23P,864691135526561627,307520,123024,20327
5978,225499,aibs_neuronal,4P,864691135851519431,149984,157056,17927
5979,175236,aibs_nonneuronal,oligo,864691135865568389,127072,265904,23408
5980,151797,aibs_nonneuronal,astrocyte,864691135945517348,118288,105616,19485
5981,582907,aibs_neuronal,23P,864691135838230675,336816,121936,26066
5982,327485,aibs_neuronal,23P,864691135509390345,203584,133424,16780
5983,234921,aibs_nonneuronal,oligo,864691135951981859,163376,219744,23800
5984,324064,aibs_nonneuronal,astrocyte,864691136973677340,199264,104624,19099
5985,257749,aibs_neuronal,23P,864691136723511037,172576,129696,17833
5986,361356,aibs_neuronal,BPC,864691135992660872,228352,135904,20492
5987,530444,aibs_neuronal,5P-IT,864691135856617774,306720,206928,17429
5988,303521,aibs_neuronal,5P-ET,864691136273981965,192240,206160,25631
5989,463728,aibs_nonneuronal,microglia,864691136601578705,272208,194784,19702
5990,312137,aibs_neuronal,6P-CT,864691135270424997,190320,262192,25948
5991,291369,aibs_neuronal,23P,864691136065643672,196032,106960,22563
5992,271421,aibs_neuronal,6P-IT,864691135786047428,171984,236016,20660
5993,224432,aibs_neuronal,23P,864691135066207812,157952,128288,22275
5994,80985,aibs_neuronal,5P-IT,864691136989980309,90960,214480,15312
5995,553282,aibs_nonneuronal,OPC,864691136912119281,316848,125360,20235
5996,560458,aibs_neuronal,5P-IT,864691135210568640,312016,179376,19303
5997,425867,aibs_neuronal,4P,864691135586039164,249856,152640,20147
5998,358176,aibs_neuronal,23P,864691136194834134,224720,96304,24263
5999,333908,aibs_neuronal,4P,864691136106261977,202544,169200,26206
6000,564952,aibs_neuronal,6P-CT,864691135986914563,322240,218864,24946
6001,221149,aibs_neuronal,23P,864691136008557742,154656,104736,22083
6002,159831,aibs_neuronal,4P,864691136311734845,120144,161728,23162
6003,258209,aibs_neuronal,23P,864691135591018763,169728,137648,20522
6004,498362,aibs_neuronal,6P-CT,864691135987854083,292384,216336,16354
6005,369713,aibs_neuronal,5P-ET,864691136673214087,224624,197648,19808
6006,222181,aibs_nonneuronal,astrocyte,864691136311822653,152912,121776,16946
6007,300489,aibs_nonneuronal,oligo,864691135462747454,180576,187264,18410
6008,530470,aibs_neuronal,6P-IT,864691135501870658,311120,205840,17393
6009,405429,aibs_neuronal,6P-IT,864691135754587341,241344,229520,18181
6010,520962,aibs_neuronal,4P,864691135749450793,296912,140368,27487
6011,557138,aibs_neuronal,4P,864691135740574356,325808,158368,25301
6012,426557,aibs_neuronal,4P,864691135976530243,251776,151712,24379
6013,205319,aibs_neuronal,6P-CT,864691135100696864,131488,249856,22043
6014,421875,aibs_neuronal,23P,864691134964964895,260752,122992,18594
6015,498887,aibs_neuronal,6P-IT,864691135210949312,279072,222624,20274
6016,500903,aibs_neuronal,6P-CT,864691136389204343,282928,232832,20675
6017,375579,aibs_nonneuronal,astrocyte,864691135772188923,221440,245936,18059
6018,261954,aibs_nonneuronal,OPC,864691135918312624,170368,170032,17517
6019,622265,aibs_neuronal,6P-CT,864691135538574450,347168,219104,24913
6020,357654,aibs_nonneuronal,astrocyte,864691135303466919,227120,98512,18168
6021,257771,aibs_neuronal,23P,864691135684101362,178304,128000,17334
6022,375123,aibs_nonneuronal,astrocyte,864691135939405313,221376,246064,16101
6023,584035,aibs_neuronal,23P,864691136210232508,340672,129520,21657
6024,517233,aibs_neuronal,23P,864691135884302704,300624,105152,24110
6025,488360,aibs_neuronal,23P,864691136194942678,291904,136512,16874
6026,79449,aibs_neuronal,4P,864691135614165963,88800,192704,19281
6027,520912,aibs_neuronal,4P,864691135182715906,306688,140336,26906
6028,196500,aibs_neuronal,5P-IT,864691135257237423,143680,181792,17530
6029,188553,aibs_neuronal,23P,864691136135726731,139616,116960,19525
6030,373538,aibs_neuronal,6P-IT,864691135386409345,227504,227904,18592
6031,491302,aibs_neuronal,4P,864691136451863551,280832,155552,23221
6032,486727,aibs_neuronal,23P,864691135570107782,283696,114704,18637
6033,326245,aibs_neuronal,23P,864691136974634524,210208,125376,21776
6034,465351,aibs_neuronal,6P-IT,864691135445982866,272672,215728,15247
6035,227332,aibs_neuronal,4P,864691136237462076,160896,171520,16125
6036,294358,aibs_neuronal,23P,864691135491394919,181792,136016,20060
6037,122847,aibs_neuronal,5P-NP,864691136594823842,114304,206528,15203
6038,326418,aibs_nonneuronal,astrocyte,864691135809468876,203264,117328,22844
6039,306155,aibs_nonneuronal,pericyte,864691136849567854,188608,226048,16546
6040,297373,aibs_neuronal,BC,864691136989947029,193760,158336,26580
6041,197364,aibs_neuronal,5P-IT,864691135360873799,131808,190320,23064
6042,717032,aibs_neuronal,6P-CT,864691135855626542,387088,213312,22624
6043,197345,aibs_neuronal,5P-IT,864691135518418058,145824,184192,21865
6044,403551,aibs_nonneuronal,oligo,864691135683244018,243200,222656,19706
6045,425256,aibs_neuronal,BC,864691135373685321,249840,157632,17190
6046,265841,aibs_nonneuronal,astrocyte,864691135969016421,163744,206192,15545
6047,693164,aibs_neuronal,23P,864691135841083875,377248,125168,25740
6048,642204,aibs_neuronal,23P,864691135616361065,363440,101824,25204
6049,242516,aibs_nonneuronal,oligo,864691135181829122,155792,275216,16427
