pre_pt_root_id,post_pt_root_id,syn_volume
864691135408788169,864691135920176560,7932
864691135408808649,864691135436233970,2148
864691135408808649,864691135740595604,35612
864691135408821961,864691135740595604,3548
864691135408821961,864691135866463708,17072
864691135417045946,864691135359539032,7240
864691135417045946,864691135572094189,2984
864691135417045946,864691135610329351,18324
864691135417045946,864691135809494988,15476
864691135417045946,864691135940925697,17584
864691135417045946,864691136009366446,2092
864691135417045946,864691136011691171,4752
864691135417236410,864691135475866176,62368
864691135417236410,864691135577051678,2656
864691135417236410,864691135758866254,2116
864691135417236410,864691135866463708,5052
864691135417236410,864691136926053706,5452
864691135417313722,864691135740562836,1856
864691135417313722,864691135940925697,1540
864691135417313722,864691135941264038,19540
864691135417313722,864691136926053706,4156
864691135417443514,864691135214038328,2880
864691135417443514,864691135307877190,2344
864691135417443514,864691135756266706,2896
864691135417443514,864691135807862557,13072
864691135417443514,864691135942091380,2768
864691135417443514,864691136227899729,7992
864691135417443514,864691136274778637,16224
864691135417478842,864691135693706943,8004
864691135417478842,864691136042486358,10964
864691135417478842,864691136237381135,1616
864691135417478842,864691136991502997,240
864691135430097712,864691135570295430,716
864691135430097712,864691135687415776,1304
864691135430097712,864691135857138734,3648
864691135430268976,864691135342748337,3212
864691135430270512,864691134918409482,13704
864691135430270512,864691135383330539,14488
864691135430270512,864691135479592902,2532
864691135430270512,864691135953693987,4784
864691135430270512,864691136267409140,6548
864691135430270512,864691136273631757,6188
864691135430270512,864691136380611029,6304
864691135430275120,864691136144674612,2896
864691135430286384,864691135491394919,4344
864691135430290480,864691135208588665,4352
864691135430290480,864691135509403401,10252
864691135430290480,864691135577051678,3304
864691135430290480,864691135866463708,692
864691135430290480,864691136135482763,1580
864691135430290480,864691136618250459,2024
864691135430290480,864691136926053706,10164
864691135430460720,864691135953693987,1128
864691135430486576,864691134918409482,7832
864691135430486576,864691136008556462,13908
864691135430736688,864691135545876520,2812
864691135430736688,864691135740595604,21572
864691135430736688,864691135953693987,10032
864691135430736688,864691136904509106,7900
864691135430749232,864691135465306693,7540
864691135430749232,864691136010955683,3904
864691135430749232,864691136590474724,36928
864691135441799752,864691135518210698,23920
864691135441799752,864691135701207163,172
864691135441799752,864691135759244110,2796
864691135441799752,864691135817279055,3144
864691135441799752,864691135866463708,13460
864691135441799752,864691136110256824,6420
864691135442076744,864691135808976925,1888
864691135455400554,864691135114043289,280
864691135455507818,864691136297791771,6276
864691135455701354,864691135503202114,8324
864691135455793770,864691135701676411,4128
864691135464025245,864691135446582930,764
864691135464025245,864691136903065010,6464
864691135464044445,864691135475866176,13304
864691135464044445,864691135810314700,9944
864691135464044445,864691135866463708,2824
864691135464044445,864691135975288943,900
864691135464101789,864691135565372695,432
864691135464101789,864691135953693987,3544
864691135464101789,864691136066339224,29648
864691135464101789,864691136110256824,14656
864691135464101789,864691136741347932,8104
864691135464128062,864691135866463708,6468
864691135464128062,864691135890241673,4076
864691135464128062,864691135915976806,8124
864691135464143934,864691135619063439,2116
864691135464143934,864691136311746365,360
864691135464143934,864691136487795986,3356
864691135464143934,864691136617998299,6080
864691135464162366,864691135341908165,1008
864691135464162366,864691135783148595,12340
864691135464162366,864691135857138734,9240
864691135464162366,864691135866463708,4808
864691135464162366,864691135890241673,29596
864691135464163134,864691135491394919,15648
864691135464163134,864691135740562836,4256
864691135464163134,864691135890241673,7220
864691135464302493,864691135014690454,3660
864691135464302493,864691135464274757,3536
864691135464302493,864691135661381872,4500
864691135464302493,864691135740595604,6128
864691135464302493,864691136085838188,5560
864691135465130309,864691135163107117,1400
864691135465130309,864691135342748337,3072
864691135465130309,864691135857138734,18264
864691135465343045,864691135436233970,9400
864691135465343045,864691135866463708,9348
864691135465343045,864691135926565390,7808
864691135465343045,864691136423530031,20460
864691135468948364,864691135469008524,2176
864691135468948364,864691135493370354,4036
864691135468948364,864691135915881574,28332
864691135468948364,864691136274530061,33480
864691135469422674,864691136085059180,14800
864691135469684306,864691135865801598,4744
864691135469684306,864691136110256824,2964
864691135469753426,864691135114089369,6048
864691135469753426,864691135293850892,3816
864691135469753426,864691135416758202,2204
864691135469753426,864691135661381872,4456
864691135469753426,864691135738331249,22668
864691135469753426,864691135865801598,6240
864691135469753426,864691135866463708,11688
864691135469753426,864691135877748307,7240
864691135469753426,864691136380611029,12736
864691135469753426,864691136741347932,2520
864691135470038866,864691135342748337,12636
864691135470038866,864691135755456466,16156
864691135470038866,864691136023812665,548
864691135470038866,864691136124490534,20452
864691135470038866,864691136176067590,8180
864691135470038866,864691136274530061,320
864691135470038866,864691136287320515,4536
864691135470038866,864691136596263586,884
864691135470038866,864691136952816351,7880
864691135470038866,864691136975144988,9920
864691135473343538,864691135518210698,13184
864691135473343538,864691135583329901,7712
864691135473346354,864691135476865704,14632
864691135473346354,864691135740413844,6196
864691135473346354,864691135756266706,9592
864691135473346354,864691135953693987,9072
864691135473346354,864691136135482763,5644
864691135473346354,864691136664082654,4720
864691135473346354,864691136724451581,3680
864691135473351730,864691135361024327,5808
864691135473351730,864691135975288943,8564
864691135473464114,864691135491394919,2368
864691135473477426,864691135866463708,9212
864691135473477426,864691136618858971,2016
864691135473477426,864691136926053706,8888
864691135473692722,864691135114089369,3024
864691135473692722,864691135409069513,3780
864691135473692722,864691135509403401,2440
864691135473692722,864691135518210698,9412
864691135473692722,864691135545876520,7164
864691135473692722,864691136023818041,2516
864691135473692722,864691136144649780,10016
864691135476041792,864691135755456466,13936
864691135476041792,864691136724469757,1112
864691135476041792,864691136966417102,1588
864691135476041792,864691136991502997,10316
864691135476041792,864691137020554094,3752
864691135476267328,864691135877748307,12988
864691135476311616,864691135118532317,2056
864691135476311616,864691135700574242,5140
864691135476311616,864691136042486358,10768
864691135476311616,864691136829747310,1700
864691135476311616,864691136904509106,4780
864691135476355136,864691135423135474,5464
864691135476373568,864691136924518628,15244
864691135476495936,864691135012530934,5820
864691135476495936,864691135066207812,5296
864691135476495936,864691135479592902,2592
864691135476495936,864691135583329901,8272
864691135476495936,864691135738331249,8308
864691135476495936,864691136042486358,20572
864691135476495936,864691136924518628,13912
864691135476495936,864691136951549407,5824
864691135476528704,864691135646115567,2412
864691135476528704,864691136991502997,360
864691135477469352,864691135778467517,35884
864691135477469352,864691135866463708,4516
864691135477469864,864691136085458796,6744
864691135477469864,864691136238488380,4172
864691135477469864,864691136741263196,528
864691135479592902,864691135293839884,3948
864691135479592902,864691135441468232,3112
864691135479592902,864691135479592902,2092
864691135479592902,864691135755434706,2352
864691135479592902,864691135864841598,15316
864691135479592902,864691136238488380,4600
864691135479705030,864691136724451581,1424
864691135479718854,864691135590984971,1512
864691135479718854,864691135866463708,6972
864691135479718854,864691136144674612,10464
864691135479718854,864691136724451581,23632
864691135479718854,864691136926053706,4156
864691135479830982,864691135104873549,392
864691135479830982,864691135416758202,6064
864691135479830982,864691135516912339,32676
864691135479830982,864691135545310760,8036
864691135479830982,864691135645617135,4548
864691135479830982,864691135658703234,6604
864691135479830982,864691135807862557,10576
864691135479830982,864691135864841598,4496
864691135479830982,864691135884081776,7980
864691135479830982,864691136238488380,9928
864691135479830982,864691136273631757,4028
864691135479830982,864691136673582727,4856
864691135479830982,864691136741263196,5428
864691135479830982,864691136903065010,4940
864691135479833030,864691135409069513,2628
864691135479833030,864691135416758202,9200
