pt_root_id,cell_type,tuning_type,layer,position_original,axon_proof,dendr_proof,pref_ori,osi
864691135658751106,exc,,L23,[145152 129088  19260],non,non,,
864691135658759042,exc,,L23,[243312 142752  27502],non,non,,
864691135658762882,exc,,L23,[246176 111488  17623],non,non,,
864691135658773890,exc,,L23,[115136 146528  15411],non,non,,
864691135658790530,exc,,L23,[246640 117088  27608],non,non,,
864691135658796674,exc,,L23,[203936 150912  18981],non,non,,
864691135658798978,exc,,L23,[161552 147424  24260],non,non,,
864691135658800770,exc,,L23,[144960 152608  17512],non,non,,
864691135658818178,exc,,L23,[127984 156768  21311],non,non,,
864691135658820482,exc,,L23,[102208 128128  21684],non,non,,
864691135658820994,exc,,L23,[234640 135696  15832],non,non,,
864691135658830722,exc,,L4,[238896 159296  15222],non,non,,
864691135658841986,exc,,L23,[223808 124704  17723],non,non,,
864691135658848386,exc,,L4,[ 97232 184128  17812],non,non,,
864691135658849666,exc,,L23,[124032 113440  25235],non,non,,
864691135658867074,exc,,L23,[153152 144864  17512],non,non,,
864691135658869122,exc,,L23,[103888 154912  22522],non,non,,
864691135658872706,exc,,L23,[209824 142704  16499],non,non,,
864691135658876034,exc,,L4,[163792 176096  25782],non,non,,
864691135658877314,exc,,L23,[106608 125168  18111],non,non,,
864691135658879874,exc,,L23,[220176 131216  23019],non,non,,
864691135658882178,exc,,L23,[153232 114240  18790],non,non,,
864691135658883458,exc,,L23,[275184 131520  19433],non,non,,
864691135658885762,exc,,L23,[130944 123568  18111],non,non,,
864691135658886018,exc,,L23,[146064 116080  18314],non,non,,
864691135658887042,exc,,L23,[235568 137584  15092],non,non,,
864691135658889090,exc,,L4,[141616 175248  24738],non,non,,
864691135658892162,exc,,L4,[156464 162688  16404],non,non,,
864691135658900866,exc,,L23,[235056 116320  23370],non,non,,
864691135658905986,exc,,L23,[225792 140976  20741],non,non,,
864691135658909826,inh,,L23,[131600 125072  20871],non,non,,
864691135658921090,inh,,L23,[205232 110944  19360],non,non,,
864691135658949250,exc,,L23,[205024 148800  24176],non,non,,
864691135658950530,exc,,L23,[167952 131904  20172],non,non,,
864691135658966402,exc,,L23,[200464 129104  19539],non,non,,
864691135660477936,exc,,L4,[ 97008 182832  21117],non,non,,
864691135660513264,exc,,L23,[251072 105616  16599],non,non,,
864691135660523760,exc,,L23,[133936 153808  21050],non,non,,
864691135660547824,exc,,L23,[111424 145296  22956],non,non,,
864691135660607472,exc,,L4,[206496 157760  21357],non,non,,
864691135660772080,inh,,L23,[188544 123584  20721],extended,extended,,
864691135660968944,exc,,L23,[221952 109568  26166],non,non,,
864691135660994288,exc,,L23,[247776 138000  18017],non,non,,
864691135661016816,exc,,L23,[187968 124368  22306],clean,clean,,
864691135661044208,exc,,L23,[187936 118400  22289],clean,clean,,
864691135661114096,exc,,L23,[241776 113728  16259],non,non,,
864691135661124336,exc,,L23,[207536 145136  18878],non,non,,
864691135661130224,exc,,L23,[231776 148816  23329],non,non,,
864691135661130992,exc,,L23,[216048 130832  19361],non,non,,
864691135661135600,exc,,L23,[196240 141712  27500],non,non,,
864691135661162480,exc,,L4,[199920 163728  20402],non,non,,
864691135661173232,exc,,L23,[127152 155616  18007],non,non,,
864691135661190896,exc,,L23,[167936 150368  15135],non,non,,
864691135661192688,exc,,L23,[107280 137920  19695],non,non,,
864691135661205232,exc,,L23,[218176 141936  23943],non,non,,
864691135661209840,exc,,L23,[230720 148112  24309],non,non,,
864691135661221360,exc,,L23,[116128 129136  17074],non,non,,
864691135661230064,exc,,L23,[198544 129984  18255],non,non,,
864691135661231600,exc,,L23,[212848 108464  22941],non,non,,
864691135661244144,exc,,L23,[112192 152256  16828],non,non,,
864691135661257200,exc,,L23,[163936 137328  20702],non,non,,
864691135661286128,exc,,L4,[ 91344 165136  16122],non,non,,
864691135661286384,exc,,L23,[240432 119536  19699],non,non,,
864691135661288944,exc,,L23,[116976 160224  26024],non,non,,
864691135661308400,exc,,L23,[116880 152384  23925],non,non,,
864691135661310704,exc,,L23,[201648 134752  16391],non,non,,
864691135661321712,exc,,L4,[218960 168448  22324],non,non,,
864691135661326064,exc,,L23,[234000 146160  16904],non,non,,
864691135661345776,exc,,L23,[249280 104256  22863],non,non,,
864691135661347824,exc,,L23,[259424 143552  18119],non,non,,
864691135661352432,exc,,L23,[211232 136640  18553],non,non,,
864691135661367024,exc,,L4,[ 97744 174192  21318],non,non,,
864691135661371632,exc,,L23,[203824 141424  21864],non,non,,
864691135661381872,exc,,L23,[159376 115776  18787],non,non,,
864691135661388016,exc,,L23,[217840 150816  23066],non,non,,
864691135661413872,exc,,L4,[165392 176192  15929],non,non,,
864691135661415920,exc,,L23,[219952 114144  24872],non,non,,
864691135661417200,exc,,L23,[223984 150272  17002],non,non,,
864691135661417968,exc,,L23,[161568 139840  21629],non,non,,
864691135661418224,exc,,L23,[132176 146192  24205],non,non,,
864691135661426416,exc,,L23,[137120 127072  24502],non,non,,
864691135661426928,exc,,L4,[161200 169168  15294],non,non,,
864691135661436144,inh,,L23,[146768 124848  20766],non,non,,
864691135661436400,exc,,L4,[242736 160608  21215],non,non,,
864691135661437424,exc,,L23,[218240 146560  22624],non,non,,
864691135661438192,exc,,L23,[259088 104848  17066],non,non,,
864691135661444592,exc,,L23,[153872 128320  26535],non,non,,
864691135661445360,exc,,L4,[141584 171104  20211],non,non,,
864691135661446384,exc,,L23,[186960 123712  19039],non,non,,
864691135661447152,exc,,L23,[179344 150864  24720],non,non,,
864691135661447664,exc,,L23,[260880 116352  23573],non,non,,
864691135661454064,exc,,L23,[175264 121152  18433],non,non,,
864691135661491696,exc,,L4,[214704 157200  23402],non,non,,
864691135661523184,exc,,L23,[182656 144512  21184],clean,clean,,
864691135661526512,exc,,L23,[189296 110976  20651],clean,clean,,
864691135661544944,exc,,L23,[170624 153072  19062],non,non,,
864691135661606896,exc,,L4,[185744 164352  21652],clean,clean,,
864691135661609200,exc,,L23,[176080 129792  23572],non,non,,
864691135681012164,exc,,L23,[256000 135168  19075],non,non,,
864691135683223026,exc,,L23,[208464 133792  21108],non,non,,
864691135683225842,exc,,L23,[262800 104208  17578],non,non,,
864691135683229682,exc,,L4,[226016 166032  17130],non,non,,
864691135683429362,exc,,L23,[145312 111856  18921],non,non,,
864691135683554546,exc,,L23,[205088 111696  17977],non,non,,
864691135683615218,exc,,L23,[ 80304 143728  21040],non,non,,
864691135683725810,exc,,L23,[247472 133664  27344],non,non,,
864691135683761394,inh,,L23,[108320 136544  16975],non,non,,
864691135683875826,exc,,L23,[227024 114336  17925],non,non,,
864691135683877618,exc,,L23,[220128 147184  22027],non,non,,
864691135683929783,inh,,L23,[213776 131616  24629],non,non,,
864691135683970999,exc,,L23,[ 92464 160576  21221],non,non,,
864691135683973559,exc,,L23,[ 85440 129216  20686],non,non,,
864691135683992050,exc,,L23,[178880 112496  21851],clean,extended,,
864691135684027890,exc,,L23,[244016 113616  22632],non,non,,
864691135684036338,exc,,L23,[269920 144720  16247],non,non,,
864691135684037874,exc,,L23,[ 83520 136896  17163],non,non,,
864691135684045298,exc,,L23,[136736 144368  20663],non,non,,
864691135684073458,exc,,L23,[182208 138112  15938],non,non,,
864691135684083186,exc,,L4,[169824 174096  16085],non,non,,
864691135684084978,exc,,L4,[231824 163152  23473],non,non,,
864691135684085746,exc,,L4,[130000 179280  25891],non,non,,
864691135684086514,exc,,L23,[213776 149184  17416],non,non,,
864691135684090866,exc,,L4,[232640 158848  23348],non,non,,
864691135684093426,exc,,L23,[228992 111024  18239],non,non,,
864691135684101362,exc,,L23,[178304 128000  17334],non,non,,
864691135684131058,exc,,L23,[197344 134672  21169],non,non,,
864691135684146930,exc,,L23,[213568 140560  15915],non,non,,
864691135684159474,exc,,L23,[208512 113776  23673],non,non,,
864691135684168690,exc,,L23,[250224 139600  19399],non,non,,
864691135684179442,exc,,L4,[151248 176544  23854],non,non,,
864691135684184818,exc,,L23,[181456 109600  24519],non,non,,
864691135684189682,exc,,L23,[126640 116128  26873],non,non,,
864691135684193266,exc,,L23,[216048 140976  23115],non,non,,
864691135684200690,exc,,L23,[195632 132672  19326],non,non,,
864691135684206322,exc,,L23,[229776 109568  15353],non,non,,
864691135684210162,exc,,L23,[258112 114848  22490],non,non,,
864691135684210930,exc,,L4,[172832 165136  26802],non,non,,
864691135684211442,exc,,L4,[216864 155232  16824],non,non,,
864691135684213490,exc,,L4,[200208 157264  27064],non,non,,
864691135684214770,exc,,L23,[169648 127072  23231],non,non,,
864691135684220658,exc,,L23,[172176 140640  16579],non,non,,
864691135684221170,exc,,L4,[195088 155904  18162],non,non,,
864691135684221938,exc,,L23,[191504 113920  17972],non,non,,
864691135684222450,exc,,L23,[249840 144288  18632],non,non,,
864691135684226034,exc,,L23,[171088 128048  18622],non,non,,
864691135684229106,exc,,L4,[ 91824 175312  16948],non,non,,
864691135684239858,exc,,L4,[141328 158624  24736],non,non,,
864691135684241138,exc,,L4,[274656 154176  19670],non,non,,
864691135684241650,exc,,L23,[212512 123456  25241],non,non,,
864691135684242930,exc,,L23,[190448 140992  15845],non,non,,
864691135684245746,exc,,L23,[ 98752 131744  15689],non,non,,
864691135684265714,exc,,L23,[165984 117680  26392],non,non,,
864691135684269810,inh,,L23,[143536 156480  24710],non,non,,
864691135684270834,exc,,L4,[240128 149616  15584],non,non,,
864691135684274930,exc,,L23,[158880 152000  17554],non,non,,
864691135684283122,exc,,L23,[265184 129760  17552],non,non,,
864691135684288754,exc,,L4,[118032 170208  21964],non,non,,
864691135684319986,exc,,L4,[105120 178464  15663],non,non,,
864691135684326130,exc,,L23,[224256 145904  24164],non,non,,
864691135684328178,exc,,L4,[107536 171584  18440],non,non,,
864691135684334834,exc,,L23,[ 84880 160816  18520],non,non,,
864691135684337650,exc,,L4,[192080 172352  18177],non,non,,
864691135684339186,exc,,L23,[262960 109696  19182],non,non,,
864691135684344050,exc,,L4,[111424 180208  25106],non,non,,
864691135684345842,exc,,L23,[150400 123136  18311],non,non,,
864691135684388850,exc,,L23,[202880 149904  23138],non,non,,
864691135684398578,exc,,L23,[178384 118928  21884],clean,clean,,
864691135684412914,exc,,L23,[204544 125328  22223],non,non,,
864691135684426994,exc,,L23,[211328 107104  23859],non,non,,
864691135684431602,exc,,L23,[175696 121744  21198],clean,clean,,
864691135684434162,exc,,L4,[166080 166704  19322],non,non,,
864691135684450034,exc,,L23,[138656 121536  22935],non,non,,
864691135684503538,inh,,L23,[142544 127968  22122],non,non,,
864691135684627127,exc,,L23,[238496 148592  21660],non,non,,
864691135684747447,exc,,L23,[243840 142128  24094],non,non,,
864691135684772791,exc,,L23,[108928 144496  18026],non,non,,
864691135684778935,exc,,L4,[206832 161824  24374],non,non,,
864691135684780727,exc,,L4,[106704 174256  20700],non,non,,
864691135684798135,exc,,L23,[188224 113552  17294],non,non,,
864691135684809399,exc,,L4,[113120 176784  23585],non,non,,
864691135684814007,exc,,L4,[112816 161120  20114],non,non,,
864691135684814263,exc,,L23,[241648 145104  16223],non,non,,
864691135684816311,exc,,L23,[167488 151536  15620],non,non,,
864691135684820407,exc,,L23,[181888 152784  17113],non,non,,
864691135684834743,exc,,L23,[110064 137424  22351],non,non,,
864691135684838327,exc,,L23,[141584 123088  19859],non,non,,
864691135684841655,exc,,L23,[119552 131616  20188],non,non,,
864691135684848311,exc,,L23,[141744 156992  26864],non,non,,
864691135684850871,exc,,L23,[194224 114016  18539],non,non,,
864691135684885175,exc,,L23,[166528 128656  22807],non,non,,
864691135684931255,exc,,L23,[130144 156768  19659],non,non,,
864691135684941239,exc,,L4,[158688 176688  27589],non,non,,
864691135684947639,exc,,L23,[227248 148768  20735],non,non,,
864691135684951223,exc,,L23,[168128 111664  16624],non,non,,
864691135684955575,exc,,L23,[264000 110928  17658],non,non,,
864691135684961207,exc,,L4,[260032 154880  18502],non,non,,
864691135684968631,exc,,L23,[271632 126304  16412],non,non,,
864691135684985783,exc,,L23,[126752 146688  25941],non,non,,
864691135684988343,inh,,L23,[114960 157696  18522],non,non,,
864691135684988855,exc,,L23,[137984 113632  19244],non,non,,
864691135684993207,exc,,L23,[ 93376 122288  16063],non,non,,
864691135684999607,exc,,L23,[129776 155632  24671],non,non,,
864691135685005239,exc,,L23,[123200 136240  15430],non,non,,
864691135685005751,inh,,L23,[143776 150000  18434],non,non,,
864691135685008311,exc,,L23,[134960 145248  24317],non,non,,
864691135685018295,inh,,L23,[245840 120704  20094],non,non,,
864691135685029303,exc,,L4,[256096 152208  22028],non,non,,
864691135685034679,exc,,L4,[206448 156736  18594],non,non,,
864691135685040311,exc,,L23,[225776 115296  18577],non,non,,
864691135685047479,exc,,L4,[192752 164352  16310],non,non,,
864691135685055415,exc,,L4,[155088 161296  25690],non,non,,
864691135685081527,exc,,L4,[137536 176864  22718],non,non,,
864691135685086647,exc,,L4,[108864 177776  20271],non,non,,
864691135685095863,inh,,L23,[260160 103600  16719],non,non,,
864691135685096375,exc,,L23,[232240 139136  20997],non,non,,
864691135685110711,exc,,L23,[237792 119232  19330],non,non,,
864691135685125303,exc,,L23,[165280 138240  18293],non,non,,
864691135685145015,inh,,L23,[227552 139744  19473],non,non,,
864691135685170871,exc,,L23,[190944 119728  21397],clean,clean,,
864691135685177015,exc,,L23,[167408 117856  18361],non,non,,
864691135685203639,exc,,L23,[113424 126112  20691],non,non,,
864691135685267383,exc,,L4,[168736 167680  20422],clean,clean,,
864691135685292727,exc,,L23,[259040 112816  17313],non,non,,
864691135685295287,exc,,L23,[199952 134608  20788],non,non,,
864691135685300407,inh,,L23,[184432 116416  21136],extended,extended,,
864691135685307575,exc,,L23,[200384 128672  17255],non,non,,
864691135685311671,exc,,L23,[170144 136960  18574],non,non,,
864691135685335479,exc,,L23,[164256 116704  18872],non,non,,
864691135686883552,exc,,L4,[226048 169024  19001],non,non,,
864691135686885856,exc,,L23,[169600 137904  19798],non,non,,
864691135686892256,exc,,L23,[184992 152816  15197],non,non,,
864691135686894304,exc,,L4,[114944 174032  21485],non,non,,
864691135686918880,exc,,L4,[ 89584 164160  18333],non,non,,
864691135686928608,exc,,L23,[191280 150560  15375],non,non,,
864691135686938080,exc,,L4,[126544 168256  23555],non,non,,
864691135686938336,exc,,L23,[ 99888 154288  19477],non,non,,
864691135686941408,exc,,L23,[145296 115664  23526],non,non,,
864691135687193568,exc,,L23,[187984 144448  25356],non,non,,
864691135687382752,exc,,L23,[269728 110208  21473],non,non,,
864691135687415776,exc,,L23,[156128 111536  21410],non,non,,
864691135687456480,exc,,L23,[173600 136784  22464],clean,extended,,
864691135687557856,exc,,L4,[144688 170624  20655],non,non,,
864691135687560416,exc,,L23,[161648 110912  16062],non,non,,
864691135687587040,exc,,L23,[123072 128320  16670],non,non,,
864691135687590368,exc,,L4,[175776 171504  17259],non,non,,
864691135687597280,exc,,L4,[ 92320 173520  17884],non,non,,
864691135687600608,exc,,L23,[122112 130608  22026],non,non,,
864691135687602144,exc,,L23,[144016 120768  17091],non,non,,
864691135687605472,exc,,L4,[ 94816 170400  18659],non,non,,
864691135687641568,exc,,L4,[196256 162336  26758],non,non,,
864691135687644896,exc,,L23,[209312 123744  16900],non,non,,
864691135687664864,exc,,L4,[136416 164224  24216],non,non,,
864691135687672800,exc,,L23,[131152 120832  22468],non,non,,
864691135687683040,exc,,L23,[159952 119616  17226],non,non,,
864691135687689952,exc,,L23,[137760 144544  15248],non,non,,
864691135687709664,exc,,L23,[161200 140624  15597],non,non,,
864691135687720672,exc,,L23,[205904 118976  22175],non,non,,
864691135687723232,exc,,L23,[258624 127728  19659],non,non,,
864691135687729888,exc,,L23,[231744 144800  16423],non,non,,
864691135687762656,exc,,L23,[241952 124624  15590],non,non,,
864691135687766240,exc,,L23,[218352 108560  21836],non,non,,
864691135687769312,inh,,L23,[ 98512 124304  17885],non,non,,
864691135687770848,exc,,L23,[126272 126592  20470],non,non,,
864691135687799008,exc,,L4,[256096 166272  17585],non,non,,
864691135687800544,exc,,L4,[270144 153232  15984],non,non,,
864691135687804128,exc,,L4,[216704 152464  21185],non,non,,
864691135687804640,exc,,L23,[174224 150480  19008],non,non,,
864691135687818464,exc,,L23,[237120 131648  16584],non,non,,
864691135687820768,exc,,L23,[155440 139520  18690],non,non,,
864691135687823584,exc,,L23,[256208 137360  23371],non,non,,
864691135687832032,exc,,L23,[255008 103120  16078],non,non,,
864691135687843040,exc,,L23,[192480 140272  17139],non,non,,
864691135687845344,exc,,L23,[ 91200 159600  17546],non,non,,
864691135687848928,exc,,L23,[126352 133920  17945],non,non,,
864691135687864032,exc,,L23,[260944 114928  19781],non,non,,
864691135687867872,exc,,L23,[130688 115920  18254],non,non,,
864691135687868640,exc,,L4,[204688 153072  26702],non,non,,
